SECTOR;TAMAÑO EMPRESA;AREAS;MES;AÑO;SALARIO MINIMO;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Julio;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Agosto;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Septiembre;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Octubre;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Noviembre;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Diciembre;2021;10,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2022;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2022;21,000;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2022;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2022;19,250;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2022;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2022;12,900;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2022;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2022;14,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Septiembre;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Octubre;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Noviembre;2022;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Diciembre;2022;10,650;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Enero;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Febrero;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Marzo;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Abril;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Mayo;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Junio;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Julio;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Agosto;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Septiembre;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Octubre;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Noviembre;2022;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Diciembre;2022;9,500;
Sector privado;Zona franca;Zona franca industrial;Enero;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Febrero;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Marzo;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Abril;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Mayo;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Junio;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Julio;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Agosto;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Septiembre;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Octubre;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Noviembre;2022;13,915;
Sector privado;Zona franca;Zona franca industrial;Diciembre;2022;13,915;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Enero;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Febrero;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Marzo;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Abril;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Mayo;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Junio;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Julio;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Agosto;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Septiembre;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Octubre;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Noviembre;2022;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Diciembre;2022;3,600;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Enero;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Febrero;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Marzo;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Abril;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Mayo;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Junio;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Julio;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Agosto;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Septiembre;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Octubre;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Noviembre;2022;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Diciembre;2022;10,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2023;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2023;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2023;21,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2023;24,150;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2023;24,150;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2023;24,150;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2023;24,150;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2023;24,150;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2023;24,150;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2023;24,150;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2023;24,150;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2023;24,150;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2023;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2023;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2023;19,250;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2023;22,138;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2023;22,138;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2023;22,138;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2023;22,138;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2023;22,138;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2023;22,138;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2023;22,138;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2023;22,138;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2023;22,138;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2023;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2023;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2023;12,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2023;14,835;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2023;14,835;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2023;14,835;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2023;14,835;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2023;14,835;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2023;14,835;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2023;14,835;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2023;14,835;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2023;14,835;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2023;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2023;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2023;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2023;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2023;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2023;16,100;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2023;16,100;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2023;16,100;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2023;16,100;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2023;16,100;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2023;16,100;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2023;16,100;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2023;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2023;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2023;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2023;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2023;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2023;13,685;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2023;13,685;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2023;13,685;
